Time,PlayerLocation,PlaterRotation,
2023.10.14-15.48.59.733,X=421304.287 Y=369057.665 Z=2248.333,P=35.144474 Y=-57.403896 R=9.864728,
2023.10.14-15.48.59.789,X=421304.287 Y=369057.665 Z=2248.333,P=35.057961 Y=-57.258414 R=9.936352,
2023.10.14-15.48.59.838,X=421304.287 Y=369057.665 Z=2248.333,P=34.986530 Y=-57.208519 R=9.888387,
2023.10.14-15.48.59.893,X=421304.287 Y=369057.665 Z=2248.333,P=34.880647 Y=-57.146699 R=9.995540,
2023.10.14-15.48.59.949,X=421304.287 Y=369057.665 Z=2248.333,P=34.878065 Y=-57.130468 R=9.877901,
2023.10.14-15.49.00.005,X=421304.287 Y=369057.665 Z=2248.333,P=34.807809 Y=-57.107458 R=9.997367,
2023.10.14-15.49.00.058,X=421304.287 Y=369057.665 Z=2248.333,P=34.742776 Y=-57.085697 R=9.911490,
2023.10.14-15.49.00.114,X=421304.287 Y=369057.665 Z=2248.333,P=34.641693 Y=-56.999144 R=9.895055,
2023.10.14-15.49.00.170,X=421304.287 Y=369057.665 Z=2248.333,P=34.532225 Y=-56.926384 R=9.926808,
2023.10.14-15.49.00.225,X=421304.287 Y=369057.665 Z=2248.333,P=34.543359 Y=-56.857609 R=10.050040,
2023.10.14-15.49.00.282,X=421304.287 Y=369057.665 Z=2248.333,P=34.551801 Y=-56.890058 R=9.891706,
2023.10.14-15.49.00.336,X=421304.287 Y=369057.665 Z=2248.333,P=34.519005 Y=-56.892818 R=9.805312,
2023.10.14-15.49.00.394,X=421304.287 Y=369057.665 Z=2248.333,P=34.409161 Y=-56.887046 R=9.777026,
2023.10.14-15.49.00.445,X=421304.287 Y=369057.665 Z=2248.333,P=34.325933 Y=-56.845946 R=9.748752,
2023.10.14-15.49.00.500,X=421304.287 Y=369057.665 Z=2248.333,P=34.252006 Y=-56.791671 R=9.843612,
2023.10.14-15.49.00.557,X=421304.287 Y=369057.665 Z=2248.333,P=34.274949 Y=-56.752576 R=9.746436,
2023.10.14-15.49.00.612,X=421304.287 Y=369057.665 Z=2248.333,P=34.241904 Y=-56.747624 R=9.753455,
2023.10.14-15.49.00.666,X=421304.287 Y=369057.665 Z=2248.333,P=34.180245 Y=-56.719421 R=9.739005,
2023.10.14-15.49.00.721,X=421304.287 Y=369057.665 Z=2248.333,P=34.153605 Y=-56.588138 R=9.844141,
2023.10.14-15.49.00.774,X=421304.287 Y=369057.665 Z=2248.333,P=34.159128 Y=-56.532252 R=9.756681,
2023.10.14-15.49.00.829,X=421304.287 Y=369057.665 Z=2248.333,P=34.081325 Y=-56.528897 R=9.780415,
2023.10.14-15.49.00.884,X=421304.287 Y=369057.665 Z=2248.333,P=34.006409 Y=-56.499788 R=9.711224,
2023.10.14-15.49.00.940,X=421304.287 Y=369057.665 Z=2248.333,P=33.909410 Y=-56.364876 R=9.933489,
2023.10.14-15.49.00.997,X=421304.287 Y=369057.665 Z=2248.333,P=33.975992 Y=-56.275772 R=9.920347,
2023.10.14-15.49.01.046,X=421304.287 Y=369057.665 Z=2248.333,P=33.902399 Y=-56.283965 R=9.875460,
2023.10.14-15.49.01.102,X=421304.287 Y=369057.665 Z=2248.333,P=33.911335 Y=-56.243857 R=9.854081,
2023.10.14-15.49.01.157,X=421304.287 Y=369057.665 Z=2248.333,P=33.840612 Y=-56.274215 R=9.852267,
2023.10.14-15.49.01.211,X=421304.287 Y=369057.665 Z=2248.333,P=33.753837 Y=-56.253805 R=9.856730,
2023.10.14-15.49.01.268,X=421304.287 Y=369057.665 Z=2248.333,P=33.759372 Y=-56.220571 R=10.002297,
2023.10.14-15.49.01.324,X=421304.287 Y=369057.665 Z=2248.333,P=33.844731 Y=-56.218572 R=9.911099,
2023.10.14-15.49.01.376,X=421304.287 Y=369057.665 Z=2248.333,P=33.767565 Y=-56.284022 R=9.914209,
2023.10.14-15.49.01.428,X=421304.287 Y=369057.665 Z=2248.333,P=33.768617 Y=-56.207038 R=9.939561,
2023.10.14-15.49.01.485,X=421304.287 Y=369057.665 Z=2248.333,P=33.698331 Y=-56.122295 R=9.974220,
2023.10.14-15.49.01.539,X=421304.287 Y=369057.665 Z=2248.333,P=33.639007 Y=-56.068216 R=10.011843,
2023.10.14-15.49.01.594,X=421304.287 Y=369057.665 Z=2248.333,P=33.635569 Y=-56.037015 R=10.076083,
2023.10.14-15.49.01.650,X=421304.287 Y=369057.665 Z=2248.333,P=33.704909 Y=-55.998085 R=10.162618,
2023.10.14-15.49.01.698,X=421304.287 Y=369057.665 Z=2248.333,P=33.723682 Y=-55.998481 R=10.108400,
2023.10.14-15.49.01.753,X=421304.287 Y=369057.665 Z=2248.333,P=33.776996 Y=-55.974773 R=10.160217,
2023.10.14-15.49.01.806,X=421304.287 Y=369057.665 Z=2248.333,P=33.728892 Y=-56.012099 R=10.137179,
2023.10.14-15.49.01.861,X=421304.287 Y=369057.665 Z=2248.333,P=33.770720 Y=-55.965255 R=10.031523,
2023.10.14-15.49.01.913,X=421304.287 Y=369057.665 Z=2248.333,P=33.643449 Y=-55.999253 R=10.108178,
2023.10.14-15.49.01.967,X=421304.287 Y=369057.665 Z=2248.333,P=33.566188 Y=-55.964683 R=10.166264,
2023.10.14-15.49.02.019,X=421304.287 Y=369057.665 Z=2248.333,P=33.649252 Y=-55.851683 R=10.210333,
2023.10.14-15.49.02.074,X=421304.287 Y=369057.665 Z=2248.333,P=33.638059 Y=-55.875929 R=10.221540,
2023.10.14-15.49.02.129,X=421304.287 Y=369057.665 Z=2248.333,P=33.681512 Y=-55.865656 R=10.170561,
2023.10.14-15.49.02.184,X=421304.287 Y=369057.665 Z=2248.333,P=33.662577 Y=-55.843792 R=10.112677,
2023.10.14-15.49.02.235,X=421304.287 Y=369057.665 Z=2248.333,P=33.590280 Y=-55.792828 R=10.117327,
2023.10.14-15.49.02.290,X=421304.287 Y=369057.665 Z=2248.333,P=33.558395 Y=-55.723051 R=10.130897,
2023.10.14-15.49.02.344,X=421304.287 Y=369057.665 Z=2248.333,P=33.534499 Y=-55.641896 R=10.127702,
2023.10.14-15.49.02.398,X=421304.287 Y=369057.665 Z=2248.333,P=33.561688 Y=-55.585187 R=10.141240,
2023.10.14-15.49.02.454,X=421304.287 Y=369057.665 Z=2248.333,P=33.602596 Y=-55.583017 R=10.046863,
2023.10.14-15.49.02.510,X=421304.287 Y=369057.665 Z=2248.333,P=33.645587 Y=-55.556375 R=10.120230,
2023.10.14-15.49.02.564,X=421304.287 Y=369057.665 Z=2248.333,P=33.691346 Y=-55.556307 R=10.044134,
2023.10.14-15.49.02.617,X=421304.287 Y=369057.665 Z=2248.333,P=33.625409 Y=-55.520844 R=10.051309,
2023.10.14-15.49.02.672,X=421304.287 Y=369057.665 Z=2248.333,P=33.655289 Y=-55.505336 R=10.042405,
2023.10.14-15.49.02.723,X=421304.287 Y=369057.665 Z=2248.333,P=33.589063 Y=-55.530604 R=10.081376,
2023.10.14-15.49.02.776,X=421304.287 Y=369057.665 Z=2248.333,P=33.539075 Y=-55.435305 R=10.227212,
2023.10.14-15.49.02.832,X=421304.287 Y=369057.665 Z=2248.333,P=33.581400 Y=-55.281804 R=10.365228,
2023.10.14-15.49.02.891,X=421304.287 Y=369057.665 Z=2248.333,P=33.702657 Y=-55.249368 R=10.303890,
2023.10.14-15.49.02.942,X=421304.287 Y=369057.665 Z=2248.333,P=33.680396 Y=-55.330786 R=10.258086,
2023.10.14-15.49.02.990,X=421304.287 Y=369057.665 Z=2248.333,P=33.645690 Y=-55.388564 R=10.305255,
2023.10.14-15.49.03.040,X=421304.287 Y=369057.665 Z=2248.333,P=33.677879 Y=-55.387731 R=10.330966,
2023.10.14-15.49.03.092,X=421304.287 Y=369057.665 Z=2248.333,P=33.662187 Y=-55.367231 R=10.438380,
2023.10.14-15.49.03.145,X=421304.287 Y=369057.665 Z=2248.333,P=33.742691 Y=-55.347744 R=10.428364,
2023.10.14-15.49.03.199,X=421304.287 Y=369057.665 Z=2248.333,P=33.763494 Y=-55.423629 R=10.393200,
2023.10.14-15.49.03.241,X=421304.287 Y=369057.665 Z=2248.333,P=33.762120 Y=-55.407919 R=10.404046,
2023.10.14-15.49.03.294,X=421304.287 Y=369057.665 Z=2248.333,P=33.778839 Y=-55.364681 R=10.439904,
2023.10.14-15.49.03.344,X=421304.287 Y=369057.665 Z=2248.333,P=33.759104 Y=-55.371643 R=10.464509,
2023.10.14-15.49.03.393,X=421304.287 Y=369057.665 Z=2248.333,P=33.729633 Y=-55.376778 R=10.377759,
2023.10.14-15.49.03.449,X=421304.287 Y=369057.665 Z=2248.333,P=33.675854 Y=-55.438706 R=10.327141,
2023.10.14-15.49.03.505,X=421304.287 Y=369057.665 Z=2248.333,P=33.554395 Y=-55.386828 R=10.353526,
2023.10.14-15.49.03.561,X=421304.287 Y=369057.665 Z=2248.333,P=33.507321 Y=-55.327759 R=10.595535,
2023.10.14-15.49.03.617,X=421304.287 Y=369057.665 Z=2248.333,P=33.498607 Y=-55.299547 R=10.522193,
2023.10.14-15.49.03.670,X=421304.287 Y=369057.665 Z=2248.333,P=33.614792 Y=-55.120041 R=10.658950,
2023.10.14-15.49.03.724,X=421304.287 Y=369057.665 Z=2248.333,P=33.555303 Y=-55.137201 R=10.683757,
2023.10.14-15.49.03.777,X=421304.287 Y=369057.665 Z=2248.333,P=33.495392 Y=-54.958781 R=10.642440,
2023.10.14-15.49.03.834,X=421304.287 Y=369057.665 Z=2248.333,P=33.540411 Y=-54.690525 R=10.874371,
2023.10.14-15.49.03.882,X=421304.287 Y=369057.665 Z=2248.333,P=33.553903 Y=-54.711848 R=10.672428,
2023.10.14-15.49.03.937,X=421304.287 Y=369057.665 Z=2248.333,P=33.562322 Y=-54.698173 R=10.736324,
2023.10.14-15.49.03.995,X=421304.287 Y=369057.665 Z=2248.333,P=33.466011 Y=-54.632707 R=10.741478,
2023.10.14-15.49.04.044,X=421304.287 Y=369057.665 Z=2248.333,P=33.489095 Y=-54.511406 R=10.868566,
2023.10.14-15.49.04.099,X=421304.287 Y=369057.665 Z=2248.333,P=33.557273 Y=-54.454110 R=10.955325,
2023.10.14-15.49.04.155,X=421304.287 Y=369057.665 Z=2248.333,P=33.594557 Y=-54.532391 R=10.911985,
2023.10.14-15.49.04.211,X=421304.287 Y=369057.665 Z=2248.333,P=33.648010 Y=-54.607472 R=10.875640,
2023.10.14-15.49.04.265,X=421304.287 Y=369057.665 Z=2248.333,P=33.486727 Y=-54.644954 R=10.885611,
2023.10.14-15.49.04.315,X=421304.287 Y=369057.665 Z=2248.333,P=33.378888 Y=-54.545747 R=11.036771,
2023.10.14-15.49.04.364,X=421304.287 Y=369057.665 Z=2248.333,P=33.399865 Y=-54.420410 R=11.251220,
2023.10.14-15.49.04.420,X=421304.287 Y=369057.665 Z=2248.333,P=33.486795 Y=-54.365754 R=11.279412,
2023.10.14-15.49.04.477,X=421304.287 Y=369057.665 Z=2248.333,P=33.626078 Y=-54.397361 R=11.330397,
2023.10.14-15.49.04.531,X=421304.287 Y=369057.665 Z=2248.333,P=33.751694 Y=-54.661371 R=11.097179,
2023.10.14-15.49.04.581,X=421304.287 Y=369057.665 Z=2248.333,P=33.811378 Y=-54.858158 R=11.125994,
2023.10.14-15.49.04.631,X=421304.287 Y=369057.665 Z=2248.333,P=33.870327 Y=-55.136324 R=11.015672,
2023.10.14-15.49.04.675,X=421304.287 Y=369057.665 Z=2248.333,P=33.908773 Y=-55.370739 R=10.928001,
2023.10.14-15.49.04.731,X=421304.287 Y=369057.665 Z=2248.333,P=33.986139 Y=-55.585700 R=10.886798,
2023.10.14-15.49.04.787,X=421304.287 Y=369057.665 Z=2248.333,P=34.001937 Y=-55.795993 R=10.736583,
2023.10.14-15.49.04.837,X=421304.287 Y=369057.665 Z=2248.333,P=34.008679 Y=-55.897314 R=10.774461,
2023.10.14-15.49.04.890,X=421304.287 Y=369057.665 Z=2248.333,P=34.063020 Y=-55.991923 R=10.738598,
2023.10.14-15.49.04.945,X=421304.287 Y=369057.665 Z=2248.333,P=34.088228 Y=-56.128191 R=10.526697,
2023.10.14-15.49.04.990,X=421304.287 Y=369057.665 Z=2248.333,P=34.049343 Y=-56.221131 R=10.493275,
2023.10.14-15.49.05.043,X=421304.287 Y=369057.665 Z=2248.333,P=34.023787 Y=-56.368049 R=10.464015,
2023.10.14-15.49.05.099,X=421304.287 Y=369057.665 Z=2248.333,P=33.985386 Y=-56.409157 R=10.476847,
2023.10.14-15.49.05.154,X=421304.287 Y=369057.665 Z=2248.333,P=33.958733 Y=-56.333225 R=10.592364,
2023.10.14-15.49.05.206,X=421304.287 Y=369057.665 Z=2248.333,P=34.013296 Y=-56.230909 R=10.581578,
2023.10.14-15.49.05.253,X=421304.287 Y=369057.665 Z=2248.333,P=33.968914 Y=-56.227235 R=10.532699,
2023.10.14-15.49.05.310,X=421304.287 Y=369057.665 Z=2248.333,P=33.932009 Y=-56.175274 R=10.524320,
2023.10.14-15.49.05.365,X=421304.287 Y=369057.665 Z=2248.333,P=33.879423 Y=-56.104535 R=10.502830,
2023.10.14-15.49.05.414,X=421304.287 Y=369057.665 Z=2248.333,P=33.881130 Y=-55.954107 R=10.562796,
2023.10.14-15.49.05.470,X=421304.287 Y=369057.665 Z=2248.333,P=33.748603 Y=-55.971468 R=10.364438,
2023.10.14-15.49.05.526,X=421304.287 Y=369057.665 Z=2248.333,P=33.835376 Y=-55.913346 R=10.427805,
2023.10.14-15.49.05.585,X=421304.287 Y=369057.665 Z=2248.333,P=33.856774 Y=-56.070794 R=10.296524,
2023.10.14-15.49.05.639,X=421304.287 Y=369057.665 Z=2248.333,P=33.867753 Y=-56.181437 R=10.214691,
2023.10.14-15.49.05.693,X=421304.287 Y=369057.665 Z=2248.333,P=33.721569 Y=-56.186068 R=10.200560,
2023.10.14-15.49.05.746,X=421304.287 Y=369057.665 Z=2248.333,P=33.651415 Y=-56.085786 R=10.023606,
2023.10.14-15.49.05.802,X=421304.287 Y=369057.665 Z=2248.333,P=33.426532 Y=-56.102203 R=10.154926,
2023.10.14-15.49.05.858,X=421304.287 Y=369057.665 Z=2248.333,P=33.393424 Y=-56.217378 R=10.070013,
2023.10.14-15.49.05.908,X=421304.287 Y=369057.665 Z=2248.333,P=33.281639 Y=-56.233591 R=10.152938,
2023.10.14-15.49.05.966,X=421304.287 Y=369057.665 Z=2248.333,P=33.318846 Y=-56.087991 R=10.123521,
2023.10.14-15.49.06.022,X=421304.287 Y=369057.665 Z=2248.333,P=33.031184 Y=-56.035988 R=9.882605,
2023.10.14-15.49.06.078,X=421304.287 Y=369057.665 Z=2248.333,P=32.458597 Y=-55.900105 R=9.506533,
2023.10.14-15.49.06.135,X=421304.287 Y=369057.665 Z=2248.333,P=31.443875 Y=-55.750167 R=9.263580,
2023.10.14-15.49.06.191,X=421304.287 Y=369057.665 Z=2248.333,P=30.227501 Y=-55.440025 R=8.667205,
2023.10.14-15.49.06.249,X=421304.287 Y=369057.665 Z=2248.333,P=27.854170 Y=-54.748571 R=8.313605,
2023.10.14-15.49.06.306,X=421304.287 Y=369057.665 Z=2248.333,P=24.830651 Y=-53.632481 R=7.770330,
2023.10.14-15.49.06.364,X=421304.287 Y=369057.665 Z=2248.333,P=21.123665 Y=-51.681684 R=7.584972,
2023.10.14-15.49.06.425,X=421304.287 Y=369057.665 Z=2248.333,P=16.978973 Y=-49.326420 R=7.263195,
2023.10.14-15.49.06.485,X=421304.287 Y=369057.665 Z=2248.333,P=12.310493 Y=-46.588540 R=6.981556,
2023.10.14-15.49.06.550,X=421304.287 Y=369057.665 Z=2248.333,P=7.567668 Y=-43.485684 R=5.474330,
2023.10.14-15.49.06.616,X=421304.287 Y=369057.665 Z=2248.333,P=2.923725 Y=-40.400113 R=5.203275,
2023.10.14-15.49.06.684,X=421304.287 Y=369057.665 Z=2248.333,P=-1.665455 Y=-36.989559 R=4.945717,
2023.10.14-15.49.06.751,X=421304.287 Y=369057.665 Z=2248.333,P=-3.882919 Y=-35.522287 R=4.594790,
2023.10.14-15.49.06.820,X=421304.287 Y=369057.665 Z=2248.333,P=-4.515302 Y=-36.365951 R=4.812233,
2023.10.14-15.49.06.889,X=421304.287 Y=369057.665 Z=2248.333,P=-5.339971 Y=-39.029672 R=4.117626,
2023.10.14-15.49.06.953,X=421304.287 Y=369057.665 Z=2248.333,P=-5.724436 Y=-42.239915 R=3.997307,
2023.10.14-15.49.07.023,X=421304.287 Y=369057.665 Z=2248.333,P=-6.451231 Y=-46.723936 R=3.700747,
2023.10.14-15.49.07.089,X=421304.287 Y=369057.665 Z=2248.333,P=-6.919416 Y=-51.067218 R=3.770363,
2023.10.14-15.49.07.160,X=421304.287 Y=369057.665 Z=2248.333,P=-6.884934 Y=-55.824324 R=3.446500,
2023.10.14-15.49.07.229,X=421304.287 Y=369057.665 Z=2248.333,P=-7.371471 Y=-60.258199 R=2.736781,
2023.10.14-15.49.07.298,X=421304.287 Y=369057.665 Z=2248.333,P=-7.493180 Y=-64.099885 R=2.560678,
2023.10.14-15.49.07.363,X=421304.287 Y=369057.665 Z=2248.333,P=-7.705584 Y=-66.597409 R=1.985968,
2023.10.14-15.49.07.432,X=421304.540 Y=369057.081 Z=2248.333,P=-7.670416 Y=-69.135685 R=1.408391,
2023.10.14-15.49.07.499,X=421305.756 Y=369053.961 Z=2248.333,P=-8.197083 Y=-71.411912 R=0.399987,
2023.10.14-15.49.07.566,X=421308.501 Y=369046.165 Z=2248.333,P=-9.354301 Y=-72.747852 R=0.606094,
2023.10.14-15.49.07.631,X=421312.870 Y=369032.777 Z=2248.333,P=-9.441401 Y=-73.809987 R=1.259684,
2023.10.14-15.49.07.699,X=421316.071 Y=369022.593 Z=2248.333,P=-9.372199 Y=-74.640450 R=1.226839,
2023.10.14-15.49.07.765,X=421316.325 Y=369021.773 Z=2248.333,P=-9.710538 Y=-75.303190 R=1.242089,
2023.10.14-15.49.07.829,X=421316.325 Y=369021.773 Z=2248.333,P=-9.999062 Y=-75.802957 R=1.373086,
2023.10.14-15.49.07.894,X=421316.325 Y=369021.773 Z=2248.333,P=-10.165411 Y=-75.985716 R=1.688260,
2023.10.14-15.49.07.952,X=421316.325 Y=369021.773 Z=2248.333,P=-10.108766 Y=-75.847778 R=1.921673,
2023.10.14-15.49.08.006,X=421316.325 Y=369021.773 Z=2248.333,P=-10.062709 Y=-75.406346 R=2.141185,
2023.10.14-15.49.08.070,X=421316.639 Y=369020.564 Z=2248.333,P=-10.060796 Y=-74.919071 R=2.320897,
2023.10.14-15.49.08.136,X=421318.231 Y=369016.425 Z=2248.333,P=-9.930319 Y=-74.520777 R=2.580784,
2023.10.14-15.49.08.202,X=421320.383 Y=369012.432 Z=2248.333,P=-9.555204 Y=-74.256851 R=2.683791,
2023.10.14-15.49.08.266,X=421320.383 Y=369012.432 Z=2248.333,P=-9.325446 Y=-74.263113 R=2.446110,
2023.10.14-15.49.08.330,X=421320.383 Y=369012.432 Z=2248.333,P=-9.089593 Y=-74.475410 R=2.516136,
2023.10.14-15.49.08.384,X=421322.380 Y=369013.419 Z=2248.333,P=-8.828458 Y=-74.644968 R=2.217320,
2023.10.14-15.49.08.439,X=421327.931 Y=369017.711 Z=2248.333,P=-8.606221 Y=-74.834802 R=2.191488,
2023.10.14-15.49.08.503,X=421337.916 Y=369026.089 Z=2248.333,P=-8.318868 Y=-74.963225 R=2.244384,
2023.10.14-15.49.08.568,X=421351.248 Y=369039.227 Z=2248.333,P=-7.890408 Y=-75.116292 R=2.025880,
2023.10.14-15.49.08.632,X=421353.537 Y=369041.569 Z=2248.333,P=-7.842298 Y=-75.314111 R=1.494941,
2023.10.14-15.49.08.699,X=421353.537 Y=369041.569 Z=2248.333,P=-7.767291 Y=-75.584372 R=1.568763,
2023.10.14-15.49.08.762,X=421353.537 Y=369041.569 Z=2248.333,P=-7.473581 Y=-75.984636 R=1.411841,
2023.10.14-15.49.08.827,X=421353.699 Y=369040.920 Z=2248.333,P=-7.209179 Y=-76.428552 R=1.116254,
2023.10.14-15.49.08.892,X=421355.585 Y=369033.855 Z=2248.333,P=-7.037043 Y=-76.905715 R=0.930551,
2023.10.14-15.49.08.950,X=421359.675 Y=369018.120 Z=2248.333,P=-6.876051 Y=-77.389625 R=0.788708,
2023.10.14-15.49.09.015,X=421364.776 Y=368997.785 Z=2248.333,P=-6.745673 Y=-77.967936 R=0.674560,
2023.10.14-15.49.09.079,X=421372.222 Y=368966.853 Z=2248.333,P=-6.434759 Y=-78.466918 R=0.572808,
2023.10.14-15.49.09.143,X=421380.851 Y=368929.574 Z=2248.333,P=-6.341738 Y=-78.715197 R=0.393424,
2023.10.14-15.49.09.206,X=421389.278 Y=368892.037 Z=2248.333,P=-5.987591 Y=-79.052695 R=0.474632,
2023.10.14-15.49.09.270,X=421397.472 Y=368854.473 Z=2248.333,P=-5.954604 Y=-79.316186 R=0.036380,
2023.10.14-15.49.09.333,X=421405.257 Y=368817.379 Z=2248.333,P=-5.780855 Y=-79.601398 R=-0.133654,
2023.10.14-15.49.09.398,X=421412.777 Y=368780.282 Z=2248.333,P=-5.863623 Y=-79.750800 R=-0.225617,
2023.10.14-15.49.09.458,X=421420.265 Y=368742.386 Z=2248.333,P=-5.815461 Y=-79.895954 R=-0.407946,
2023.10.14-15.49.09.522,X=421427.301 Y=368705.779 Z=2248.333,P=-5.936807 Y=-80.231237 R=-0.582204,
2023.10.14-15.49.09.583,X=421434.107 Y=368669.275 Z=2248.333,P=-6.337049 Y=-80.551733 R=-0.926645,
2023.10.14-15.49.09.643,X=421440.645 Y=368633.081 Z=2248.333,P=-6.890729 Y=-80.952605 R=-0.792388,
2023.10.14-15.49.09.704,X=421446.659 Y=368598.661 Z=2248.333,P=-7.305881 Y=-81.378489 R=-0.813066,
2023.10.14-15.49.09.763,X=421448.611 Y=368587.299 Z=2248.333,P=-7.679034 Y=-81.741691 R=-0.330209,
2023.10.14-15.49.09.823,X=421448.611 Y=368587.299 Z=2248.333,P=-7.712117 Y=-81.879432 R=-0.454343,
2023.10.14-15.49.09.883,X=421448.611 Y=368587.299 Z=2248.333,P=-7.787109 Y=-81.938948 R=-0.383549,
2023.10.14-15.49.09.943,X=421448.611 Y=368587.299 Z=2248.333,P=-7.930078 Y=-81.935151 R=-0.431245,
2023.10.14-15.49.09.996,X=421448.611 Y=368587.299 Z=2248.333,P=-8.100602 Y=-81.913355 R=-0.445656,
2023.10.14-15.49.10.054,X=421448.611 Y=368587.299 Z=2248.333,P=-8.235320 Y=-81.912967 R=-0.151731,
2023.10.14-15.49.10.104,X=421448.829 Y=368585.768 Z=2248.333,P=-8.201039 Y=-81.919428 R=-0.177458,
2023.10.14-15.49.10.157,X=421449.655 Y=368579.949 Z=2248.333,P=-8.239813 Y=-81.916033 R=-0.109018,
2023.10.14-15.49.10.216,X=421451.153 Y=368569.400 Z=2248.333,P=-8.296271 Y=-81.921562 R=0.069901,
2023.10.14-15.49.10.276,X=421453.810 Y=368550.691 Z=2248.333,P=-8.201865 Y=-81.929357 R=0.091442,
2023.10.14-15.49.10.337,X=421457.488 Y=368524.769 Z=2248.333,P=-8.201058 Y=-81.943322 R=0.142001,
2023.10.14-15.49.10.397,X=421462.222 Y=368491.363 Z=2248.333,P=-8.285271 Y=-82.011010 R=-0.044100,
2023.10.14-15.49.10.456,X=421467.254 Y=368455.708 Z=2248.333,P=-8.540227 Y=-82.053632 R=-0.002590,
2023.10.14-15.49.10.511,X=421472.068 Y=368421.428 Z=2248.333,P=-8.731405 Y=-81.998816 R=-0.180400,
2023.10.14-15.49.10.569,X=421476.904 Y=368386.983 Z=2248.333,P=-9.159928 Y=-81.955881 R=-0.269764,
2023.10.14-15.49.10.625,X=421481.711 Y=368352.838 Z=2248.333,P=-9.609557 Y=-81.889470 R=-0.256845,
2023.10.14-15.49.10.680,X=421485.200 Y=368328.130 Z=2248.333,P=-10.063360 Y=-81.785158 R=-0.156968,
2023.10.14-15.49.10.738,X=421486.146 Y=368321.447 Z=2248.333,P=-10.414479 Y=-81.654104 R=-0.296254,
2023.10.14-15.49.10.796,X=421486.146 Y=368321.447 Z=2248.333,P=-10.824744 Y=-81.524279 R=-0.221346,
2023.10.14-15.49.10.847,X=421486.146 Y=368321.447 Z=2248.333,P=-11.181577 Y=-81.400711 R=-0.107656,
2023.10.14-15.49.10.901,X=421486.146 Y=368321.447 Z=2248.333,P=-11.564159 Y=-81.295644 R=-0.116025,
2023.10.14-15.49.10.953,X=421486.146 Y=368321.447 Z=2248.333,P=-11.889065 Y=-81.283094 R=-0.164368,
2023.10.14-15.49.11.008,X=421486.146 Y=368321.447 Z=2248.333,P=-12.278367 Y=-81.327287 R=0.174333,
2023.10.14-15.49.11.061,X=421486.146 Y=368321.447 Z=2248.333,P=-12.354809 Y=-81.468200 R=0.346906,
2023.10.14-15.49.11.108,X=421489.570 Y=368323.035 Z=2248.333,P=-12.312804 Y=-81.610036 R=0.410418,
2023.10.14-15.49.11.163,X=421489.570 Y=368323.035 Z=2248.333,P=-12.215111 Y=-81.863596 R=0.248404,
2023.10.14-15.49.11.219,X=421489.570 Y=368323.035 Z=2248.333,P=-12.278384 Y=-82.146774 R=0.143972,
2023.10.14-15.49.11.276,X=421489.570 Y=368323.035 Z=2248.333,P=-12.293562 Y=-82.411329 R=0.081449,
2023.10.14-15.49.11.330,X=421489.570 Y=368323.035 Z=2248.333,P=-12.214736 Y=-82.635056 R=0.180788,
2023.10.14-15.49.11.386,X=421489.570 Y=368323.035 Z=2248.333,P=-12.160943 Y=-82.698475 R=0.009566,
2023.10.14-15.49.11.436,X=421489.665 Y=368322.291 Z=2248.333,P=-11.996207 Y=-82.837438 R=-0.117531,
2023.10.14-15.49.11.490,X=421490.294 Y=368317.298 Z=2248.333,P=-12.038492 Y=-83.010162 R=-0.161233,
2023.10.14-15.49.11.544,X=421491.641 Y=368306.436 Z=2248.333,P=-12.060702 Y=-83.186145 R=-0.367384,
2023.10.14-15.49.11.603,X=421493.686 Y=368289.626 Z=2248.333,P=-12.161254 Y=-83.278427 R=-0.425123,
2023.10.14-15.49.11.659,X=421496.643 Y=368264.923 Z=2248.333,P=-12.142777 Y=-83.312888 R=-0.488835,
2023.10.14-15.49.11.717,X=421500.307 Y=368233.990 Z=2248.333,P=-12.220593 Y=-83.300489 R=-0.593461,
2023.10.14-15.49.11.775,X=421504.317 Y=368199.981 Z=2248.333,P=-12.226185 Y=-83.304403 R=-0.609355,
2023.10.14-15.49.11.831,X=421508.411 Y=368165.190 Z=2248.333,P=-12.209458 Y=-83.333255 R=-0.673852,
2023.10.14-15.49.11.887,X=421512.336 Y=368131.734 Z=2248.333,P=-12.216553 Y=-83.403876 R=-0.764056,
2023.10.14-15.49.11.942,X=421516.267 Y=368098.027 Z=2248.333,P=-12.243226 Y=-83.507414 R=-0.793362,
2023.10.14-15.49.11.995,X=421520.029 Y=368065.435 Z=2248.333,P=-12.230992 Y=-83.587856 R=-0.922763,
2023.10.14-15.49.12.046,X=421523.627 Y=368033.903 Z=2248.333,P=-12.286860 Y=-83.709958 R=-0.972712,
2023.10.14-15.49.12.094,X=421526.955 Y=368004.207 Z=2248.333,P=-12.234315 Y=-83.942478 R=-0.995339,
2023.10.14-15.49.12.136,X=421530.092 Y=367975.499 Z=2248.333,P=-12.356703 Y=-84.151368 R=-1.162425,
2023.10.14-15.49.12.177,X=421532.775 Y=367950.274 Z=2248.333,P=-12.387607 Y=-84.443877 R=-1.247067,
2023.10.14-15.49.12.216,X=421535.059 Y=367925.690 Z=2248.333,P=-12.485240 Y=-84.725982 R=-1.259999,
2023.10.14-15.49.12.254,X=421536.161 Y=367912.999 Z=2248.333,P=-12.624185 Y=-84.966323 R=-1.314709,
